topic_id,word,accent,mean_cn,freq,word_length,source_table,options,tag_id,word_level_id
7824,specific,/spəˈsɪfɪk/,adj. 具体的；特定的；特殊的；明确的；针对……的；特有的；特别的；  n. 详情；特性,6.0,8,dict_s,"[1421, 4743, 4727]",0,564
1456,hygiene,/ˈhaɪdʒiːn/,n. 卫生；卫生学；保健学,9.0,7,dict_g_k,"[8287, 791, 4005]",0,564
5559,obtain,/əbˈteɪn/,v. 获得，赢得，取得；存在，流行，适用；形成,6.0,6,dict_l_o,"[17711, 1960, 4391]",0,564
8361,inertia,/ɪˈnɜːrʃə/,n. 惯性；惰性,9.0,7,dict_g_k,"[9465, 1767, 1359]",0,564
9102,resident,/ˈrezɪdənt/,n. 居民；住客；住院实习医师；  adj. 居住的；住校的；固有的；常驻的,7.0,8,dict_p_r,"[8034, 5972, 10562]",0,564
6627,production,/prəˈdʌkʃn/,n. 生产；产量；生成，产生；（戏剧、电影等的）制作；产品，作品；成果,4.0,10,dict_p_r,"[4333, 6348, 938]",0,564
10159,require,/rɪˈkwaɪər/,v. 要求，规定；需要,4.0,7,dict_p_r,"[9075, 11189, 8519]",0,564
11147,emulate,/ˈemjuleɪt/,v. 努力赶上（超过）；仿效；  n. 仿真,10.0,7,dict_d_f,"[5820, 17035, 424663]",0,564
8372,equip,/ɪˈkwɪp/,vt. 装备；使有能力；使有知识和技能，使能够胜任；  v. 使有准备；训练,7.0,5,dict_d_f,"[7012, 5984, 2329]",0,564
16411,administration,/ədˌmɪnɪˈstreɪʃn/,n. 管理，行政；管理部门，行政部门；政府；施（药）；办理；施行,6.0,14,dict_a_b,"[4320, 8372, 17032]",0,564
8062,supervision,/ˌsuːpərˈvɪʒn/,n. 监督，管理,8.0,11,dict_s,"[331, 1219, 6220]",0,564
5076,intention,/ɪnˈtenʃn/,n. 目的，意图,6.0,9,dict_g_k,"[5758, 16378, 2953]",0,564
6699,utter,/ˈʌtər/,vt. 说；讲；发出；发射；  adj. 完全的；彻底的；无条件的；十足的,7.0,5,dict_t_z,"[1063, 6372, 5431]",0,564
8463,uphold,/ʌpˈhoʊld/,v. 维护，支持；举起；支撑；赞成,9.0,6,dict_t_z,"[5475, 4287, 18099]",0,564
7394,hibernation,/ˌhaɪbərˈneɪʃn/,n. 冬眠,7.0,11,dict_g_k,"[400993, 8356, 5413]",0,564
6891,ounce,/aʊns/,n. 盎司；一点点,8.0,5,dict_l_o,"[5306, 10260, 9047]",0,564
7499,flexible,/ˈfleksəbl/,adj. 易弯曲的，柔软的；灵活的；可变通的,7.0,8,dict_d_f,"[9905, 5896, 867]",0,564
7288,slim,/slɪm/,adj. 苗条的；细长的；单薄的；微小的；  v. （用运动、节食等方式）减轻体重，变苗条；减轻体重，变苗条,6.0,4,dict_s,"[5317, 6800, 2311]",0,564
8608,melody,/ˈmelədi/,n. 旋律，悦耳的音乐,9.0,6,dict_l_o,"[3941, 5183, 5313]",0,564
8766,indignation,/ˌɪndɪɡˈneɪʃn/,n. 愤慨,8.0,11,dict_g_k,"[5453, 7583, 6893]",0,564
5199,census,/ˈsensəs/,n. 人口普查，人口调查；统计；  v. 调查（某地区等的）人口数字；统计……的数字,8.0,6,dict_c,"[358, 4455, 407323]",0,564
6764,widen,/ˈwaɪdn/,v. 加宽；变宽；（使）程度加深，范围扩大,7.0,5,dict_t_z,"[667, 18208, 5951]",0,564
5727,symptom,/ˈsɪmptəm/,n. 症状；征兆,7.0,7,dict_s,"[10019, 11514, 2247]",0,564
8624,icon,/ˈaɪkɑːn/,n. 图标；偶像；肖像，画像,9.0,4,dict_g_k,"[3954, 9273, 393]",0,564
1509,imprisonment,/ɪmˈprɪznmənt/,n. 关押；监禁,9.0,12,dict_g_k,"[6431, 9776, 8735]",0,564
3859,establish,/əˈstæblɪʃ/ /ɪˈstæblɪʃ/ ,v. 建立；创立；确立；使安全；使成为；使确认；证实，确定,6.0,9,dict_d_f,"[4985, 9740, 6542]",0,564
5145,instruct,/ɪnˈstrʌkt/,vt. 指导，教；指示；通知；教导；吩咐,6.0,8,dict_g_k,"[4716, 6555, 4746]",0,564
16656,ocean,/ˈoʊʃn/,n. 海洋；许多，大量,3.0,5,dict_l_o,"[5857, 15390, 5300]",0,564
8731,stalk,/stɔːk/,n. 茎，梗；（动物的）肉柄，肉茎；  v. 隐伏跟踪；高视阔步，蔓延；趾高气扬地走,8.0,5,dict_s,"[435552, 8580, 466915]",0,564
6143,psychological,/ˌsaɪkəˈlɑːdʒɪkl/,adj. 心理的，心理学的；精神的,6.0,13,dict_p_r,"[10308, 5878, 1061]",0,564
3992,raw,/rɔː/,adj. 生的，未煮过的；未加工的；（因皮肤开裂）疼痛的；原始的,6.0,3,dict_p_r,"[11097, 398962, 426778]",0,564
5867,spectator,/ˈspekteɪtər/,n. 旁观者；观众；目击者,9.0,9,dict_s,"[9222, 6868, 394]",0,564
8995,inaugurate,/ɪˈnɔːɡjəreɪt/,v. 为……揭幕；为……举行就职典礼；开展，投入使用,9.0,10,dict_g_k,"[215, 10272, 4643]",0,564
8826,handicraft,/ˈhændikræft/,n. 手工艺；手工制品,10.0,10,dict_g_k,"[8333, 13121, 4578]",0,564
408573,fortification,/ˌfɔːrtɪfɪˈkeɪʃn/,n. 防御工事（尤指堡垒、要塞城墙等）；加强,8.0,13,dict_d_f,"[9637, 8458, 4202]",0,564
5968,mature,/məˈtʃʊr/,adj. 成熟的；到期的；  v. 成熟；变得明智；变得成熟,7.0,6,dict_l_o,"[5684, 4814, 4358]",0,564
5301,brake,/breɪk/,vi. 刹车；  n. 刹车，闸,7.0,5,dict_a_b,"[7236, 5594, 7176]",0,564
7491,impression,/ɪmˈpreʃn/,n. 印记；印象，感觉，感想；压痕；效果,5.0,10,dict_g_k,"[5833, 8198, 4538]",0,564
8867,peck,/pek/,n. 啄；轻吻；喙；  v. 啄；轻吻,9.0,4,dict_p_r,"[3851, 5930, 5824]",0,564
427293,repeatedly,/rɪˈpiːtɪdli/,adv. 屡次地，再三地；重复地,4.0,10,dict_p_r,"[7844, 7240, 5354]",0,564
6348,participate,/pɑːrˈtɪsɪˌpeɪt/,vi. 参与，参加,7.0,11,dict_p_r,"[845, 392551, 867]",0,564
1376,harmonious,/hɑːrˈmoʊniəs/,adj. 和谐的，协调的；和睦的；悦耳的,8.0,10,dict_g_k,"[826, 10988, 6260]",0,564
5679,reflect,/rɪˈflekt/,v. 倒映；反射；反映；仔细思考；反思，反省；显示；表达（意见）,6.0,7,dict_p_r,"[5756, 3914, 5928]",0,564
8879,pumpkin,/ˈpʌmpkɪn/,n. 南瓜，倭瓜,6.0,7,dict_p_r,"[6375, 9305, 5766]",0,564
4637,score,/skɔːr/,n. 得分；成绩；刻痕；二十；配乐；乐谱；大量，很多；  v. 刻痕；得分；把……记下；在……上刻痕；购买，取得,5.0,5,dict_s,"[8624, 4385, 10168]",0,564
5115,conservation,/ˌkɑːnsərˈveɪʃn/,n. 保护；保存；维持，保持,7.0,12,dict_c,"[6244, 5057, 2588]",0,564
8667,impromptu,/ɪmˈprɑːmptuː/,adj. 一触即发的；即席的，即兴的；  adv. 即席，即兴；  n. 即兴之作,10.0,9,dict_g_k,"[19904, 10159, 2137]",0,564
5558,argue,/ˈɑːrɡjuː/,v. 争论；论证，争辩；主张，认为；提供证据，证明；表明（原因等）；提出异议,5.0,5,dict_a_b,"[16705, 6306, 421690]",0,564
8993,hoist,/hɔɪst/,v. 升起，吊起；向上推；  n. 起重机；举起,9.0,5,dict_g_k,"[4587, 17643, 2507]",0,564
3905,estimate,"/ˈestəˌmeɪt/, /ˈestəmɪt/",v. 估价，估计；评价，判断；  n. 估价，估计；评价，看法,7.0,8,dict_d_f,"[6794, 4735, 9234]",0,564
434478,thereby,/ˌðerˈbaɪ/,adv. 因此；从而,8.0,7,dict_t_z,"[9312, 5824, 424528]",0,564
412428,humanism,/ˈhjuːmənɪzəm/,n. 人道主义，人文主义,2.0,8,dict_g_k,"[2359, 10132, 11091]",0,564
1575,inhibit,/ɪnˈhɪbɪt/,v. 阻碍；阻止，防止；抑制，约束,9.0,7,dict_g_k,"[6782, 2602, 5555]",0,564
9040,brink,/brɪŋk/,n. （尤指崖边）边缘,8.0,5,dict_a_b,"[18363, 4348, 4386]",0,564
7823,neutral,/ˈnuːtrəl/,adj. 中立的；中性的；  n. 中立国；中性色,8.0,7,dict_l_o,"[4509, 4004, 11010]",0,564
115,align,/əˈlaɪn/,v. 排队，排成一行；使成一直线；使一致；与……结盟,10.0,5,dict_a_b,"[8248, 6393, 8947]",0,564
2504,suspicion,/səˈspɪʃn/,n. 怀疑；少许,7.0,9,dict_s,"[5683, 6309, 6270]",0,564
4969,site,/saɪt/,n. 场所；地点；网站；现场；位置；遗址；  vt. 给……选址；坐落于,5.0,4,dict_s,"[4192, 421698, 282]",0,564
9149,lime,/laɪm/,n. 酸橙；（生）石灰，氧化钙；【植】椴树，菩提树；  v. 用石灰处理；撒（刷、涂上、加）石灰；  adj. 石灰的；绿黄色的,8.0,4,dict_l_o,"[4768, 6628, 4416]",0,564
1384,havoc,/ˈhævək/,n. （天灾、战争等造成的）大毁灭；破坏，灾害；  vi. 损毁；  vt. 严重破坏,10.0,5,dict_g_k,"[8108, 5821, 5724]",0,564
10875,incorporation,/ɪnˌkɔːrpəˈreɪʃn/,n. 公司组织；编入，合并,9.0,13,dict_g_k,"[4748, 7503, 1461]",0,564
5793,curve,/kɜːrv/,v. 使弯曲；  n. 曲线；弯曲；  adj. 弯曲的；曲线形的,8.0,5,dict_c,"[6914, 4817, 4083]",0,564
6789,orbit,/ˈɔːrbɪt/,vt. 沿轨道运行，环绕……运行；  vi. 盘旋；绕轨道运行；  n. 轨道；势力范围；眼眶；生活常规,7.0,5,dict_l_o,"[644, 6949, 390489]",0,564
9231,supervisor,/ˈsuːpərvaɪzər/,n. 监督；监督员，管理者，导师,9.0,10,dict_s,"[474033, 14875, 4761]",0,564
15455,sensitivity,/ˌsensəˈtɪvəti/,n. 灵敏性；敏感,9.0,11,dict_s,"[94, 535, 10310]",0,564
7819,extent,/ɪkˈstent/,n. 范围；程度；宽度；长度；广度；面积,6.0,6,dict_d_f,"[6275, 6260, 4205]",0,564
3943,consumption,/kənˈsʌmpʃn/,n. 消耗，消耗量，消费；肺痨,7.0,11,dict_c,"[6498, 5538, 846]",0,564
1553,indulgent,/ɪnˈdʌldʒənt/,adj. 放纵的；宽容的；任性的,10.0,9,dict_g_k,"[4807, 8197, 4621]",0,564
9266,emission,/iˈmɪʃn/,n. 排放物；放射物；散发物；排放；发射,8.0,8,dict_d_f,"[5129, 8031, 6529]",0,564
9183,cancer,/ˈkænsər/,n. 癌症；（迅速蔓延的）恶劣的或危险的事物；癌；毒瘤,5.0,6,dict_c,"[331, 3939, 16473]",0,564
1171,fiscal,/ˈfɪskl/,adj. 会计的；财政的；国库的,9.0,6,dict_d_f,"[589, 6893, 449289]",0,564
7101,relate,/rɪˈleɪt/,v. 相关，有联系；讲述；涉及，关于；（对别人的处境、问题等）认同，理解；联系；使......相关；了解,7.0,6,dict_p_r,"[9894, 8992, 8976]",0,564
1608,insulation,/ˌɪnsəˈleɪʃn/,n. 隔离；绝缘,10.0,10,dict_g_k,"[4372, 5311, 151]",0,564
9275,eager,/ˈiːɡər/,adj. 热切的，渴望的，急不可耐的,6.0,5,dict_d_f,"[4723, 472176, 2503]",0,564
7990,medicine,/ˈmedɪsn/,n. 药；医学,4.0,8,dict_l_o,"[18191, 192, 9630]",0,564
6201,preference,/ˈprefrəns/,n. 偏爱，喜好；优先（权）,6.0,10,dict_p_r,"[8464, 15998, 6370]",0,564
71,adolescence,/ˌædəˈlesns/,n. 青春期，青春,7.0,11,dict_a_b,"[3936, 8576, 5311]",0,564
18011,trust,/trʌst/,v. 信任；盼望，希望；委托；  n. 信任；委托；信托,3.0,5,dict_t_z,"[9796, 6174, 1233]",0,564
9276,tourism,/ˈtʊrɪzəm/,n. 旅游业；旅游，观光,7.0,7,dict_t_z,"[9630, 4581, 408488]",0,564
7135,budget,/ˈbʌdʒɪt/,n. 预算；  v. 预算，安排；  adj. 低廉的；便宜的,7.0,6,dict_a_b,"[3872, 874, 5920]",0,564
8834,iceberg,/ˈaɪsbɜːrɡ/,n. 冰山,7.0,7,dict_g_k,"[11341, 4977, 3953]",0,564
8859,monopolize,/məˈnɑːpəlaɪz/,vt. 垄断；独占，全部占有,10.0,10,dict_l_o,"[1116, 1618, 1026]",0,564
16498,shut,/ʃʌt/,v. 关上，闭上；停止，中止；防止进入；  n. 关闭；  adj. 关闭的，合拢的,4.0,4,dict_s,"[7257, 18379, 5724]",0,564
9277,frustration,/frʌˈstreɪʃn/,n. 挫败；沮丧，不满,10.0,11,dict_d_f,"[1591, 8454, 18887]",0,564
4197,inject,/ɪnˈdʒekt/,v. 给……注射；注入；投入（资金）,8.0,6,dict_g_k,"[4063, 16013, 11147]",0,564
3844,committee,/kəˈmɪti/,n. 委员会；全体委员,6.0,9,dict_c,"[10151, 445542, 5161]",0,564
9627,humanitarian,/hjuːˌmænɪˈteriən/,n. 慈善家；人道主义者；博爱主义者；  adj. 人道主义者的；慈善的；博爱的,9.0,12,dict_g_k,"[8636, 4396, 5399]",0,564
4118,isle,/aɪl/,n. 岛,9.0,4,dict_g_k,"[8464, 16966, 5919]",0,564
9288,mathematical,/ˌmæθəˈmætɪkl/,adj. 数学的；精确的；概率低的；复杂的,7.0,12,dict_l_o,"[6659, 467588, 2653]",0,564
467,chronic,/ˈkrɑːnɪk/,adj. （疾病）慢性的；积习难改的；（问题）长期的、顽固的,8.0,7,dict_c,"[1767, 1139, 394500]",0,564
79,advent,/ˈædvent/,n. 来临，到来；出现,8.0,6,dict_a_b,"[5624, 11474, 14956]",0,564
7116,apply,/əˈplaɪ/,v. 申请；应用；适用；涂，施于；实施，施加,6.0,5,dict_a_b,"[6379, 10262, 15947]",0,564
5077,welfare,/ˈwelfer/,n. 福利；幸福，健康；福祉；安康；帮助,7.0,7,dict_t_z,"[2611, 5369, 6778]",0,564
9534,illumination,/ɪˌluːmɪˈneɪʃn/,n. 照明；灯饰；启发；彩饰,8.0,12,dict_g_k,"[4075, 5296, 874]",0,564
5801,slip,/slɪp/,v. 滑倒，跌落；溜走；疏忽；滑落；迅速放置（某物）；滑行，打滑；  n. 溜走；疏忽，小错误；纸条；滑倒；  adj. 滑动的；打有活结的；可拆卸的,7.0,4,dict_s,"[8614, 4731, 4220]",0,564
391396,indulgence,/ɪnˈdʌldʒəns/,n. 嗜好，沉溺，放纵,7.0,10,dict_g_k,"[9775, 5436, 328]",0,564
5149,database,/ˈdeɪtəbeɪs/,n. 数据库；资料库,8.0,8,dict_d_f,"[8237, 427043, 5322]",0,564
18196,inmate,/ˈɪnmeɪt/,n. 囚犯；（精神病院等中的）被收容者,10.0,6,dict_g_k,"[1541, 4001, 392247]",0,564
9715,vaccinate,/ˈvæksɪneɪt/,v. 进行预防接种；  n. 被接种牛痘者,10.0,9,dict_t_z,"[6716, 9921, 4784]",0,564
412650,hygienic,/haɪˈdʒenɪk/,adj. 卫生的；卫生学的,10.0,8,dict_g_k,"[5485, 10308, 4548]",0,564
498,coastal,/ˈkoʊstl/,adj. 沿海的；海岸的,8.0,7,dict_c,"[9028, 15458, 85]",0,564
6117,dominant,/ˈdɑːmɪnənt/,adj. 主要的，占优势的；显性基因的；统治的，支配的；显著的,7.0,8,dict_d_f,"[442688, 390500, 5716]",0,564
5012,currently,/ˈkɜːrəntli/,adv. 现在，目前,7.0,9,dict_c,"[6375, 4706, 11195]",0,564
9796,laborious,/ləˈbɔːriəs/,adj. 费时费力的，辛苦的；艰苦的,9.0,9,dict_l_o,"[5682, 6979, 2522]",0,564
13121,insulator,/ˈɪnsəleɪtər/,n. 绝缘体，绝热器,9.0,9,dict_g_k,"[9301, 18816, 6131]",0,564
7428,odds,/ɑːdz/,n. 概率；可能性；投注赔率；优势；差异，不平等,8.0,4,dict_l_o,"[6230, 4769, 5607]",0,564
8047,divorce,/dɪˈvɔːrs/,n. 离婚，离异；  v. 离婚,6.0,7,dict_d_f,"[8097, 15331, 4111]",0,564
1568,inflict,/ɪnˈflɪkt/,v. 使遭受（损伤、痛苦等）；使承担（负担等）,9.0,7,dict_g_k,"[3958, 5351, 8504]",0,564
9898,intense,/ɪnˈtens/,adj. 强烈的，激烈的；紧张的；认真的；热情的，热切的；极度的,7.0,7,dict_g_k,"[481306, 964, 9934]",0,564
4315,verge,/vɜːrdʒ/,n. 边缘；边界；  v. 接近；濒临,9.0,5,dict_t_z,"[9206, 4033, 5420]",0,564
6254,predict,/prɪˈdɪkt/,v. 预言，预告，预测；预料,7.0,7,dict_p_r,"[939, 402309, 3875]",0,564
5847,sustain,/səˈsteɪn/,v. 维持（生命）；支撑，承受；供养；忍受；遭受，蒙受；使保持,8.0,7,dict_s,"[4141, 4723, 2188]",0,564
6125,intellect,/ˈɪntəlekt/,n. 智力，理解力；非凡的才智；才华出众的人；理智,9.0,9,dict_g_k,"[392745, 14800, 1219]",0,564
10308,ecosystem,/ˈiːkoʊsɪstəm/,n. 生态系统,8.0,9,dict_d_f,"[7006, 215, 5265]",0,564
8504,sanctuary,/ˈsæŋktʃueri/,n. 圣堂，避难所,10.0,9,dict_s,"[5595, 9812, 4299]",0,564
5596,threat,/θret/,n. 威胁，恐吓；凶兆；威胁的言论,6.0,6,dict_t_z,"[825, 5303, 17150]",0,564
6659,dioxide,/daɪˈɑːksaɪd/,n. 二氧化物,7.0,7,dict_d_f,"[4000, 4011, 6474]",0,564
473653,infliction,/ɪnˈflɪkʃn/,n. （强加于人身的）痛苦；刑罚,8.0,10,dict_g_k,"[3875, 3887, 8636]",0,564
10983,respect,/rɪˈspekt/,n. 敬重；方面；尊敬；尊重；  vt. 敬重；尊敬,4.0,7,dict_p_r,"[5392, 7105, 394469]",0,564
8933,persistent,/pərˈsɪstənt/,adj. 坚持的；持续的,8.0,10,dict_p_r,"[4099, 2061, 2482]",0,564
5614,belief,/bɪˈliːf/,n. 信仰；信任；信心；信条；相信；信念,5.0,6,dict_a_b,"[6231, 4970, 675]",0,564
5724,defeat,/dɪˈfiːt/,n. 挫败；击败，战胜；  vt. 打败；战胜,5.0,6,dict_d_f,"[8667, 473459, 5597]",0,564
10989,monitor,/ˈmɑːnɪtər/,n. 显示器；监视器；监测仪；班长；监控；  vt. 监视；监督；监测；  v. 监控,6.0,7,dict_l_o,"[15458, 9457, 16491]",0,564
473828,intimidation,/ɪnˌtɪmɪˈdeɪʃn/,n. 恐吓；威胁,7.0,12,dict_g_k,"[5303, 1299, 4005]",0,564
4730,claim,/kleɪm/,v. 声称；断言；主张；认领，要求（拥有）；索赔；夺取（生命）；  n. 索赔；主张；声明；断言；宣称；权利，所有权；要求,6.0,5,dict_c,"[467022, 6160, 8834]",0,564
5684,emerge,/iˈmɜːrdʒ/,vi. 出现；浮现；兴起；显露；暴露,7.0,6,dict_d_f,"[1645, 6984, 16411]",0,564
5967,amateur,"/ˈæmətʃər/, /ˈæmətər/",n. 业余爱好者；外行；  adj. 外行的；业余爱好的；业余的,7.0,7,dict_a_b,"[3882, 4581, 1384]",0,564
11097,ignition,/ɪɡˈnɪʃn/,n. 点火，着火；（汽车等）点火开关,8.0,8,dict_g_k,"[476531, 672, 10263]",0,564
2990,infringe,/ɪnˈfrɪndʒ/,v. 侵犯，违反，侵害,9.0,8,dict_g_k,"[10270, 5528, 4556]",0,564
17667,long,/lɔːŋ/,adj. 长的；远的；长久的，长期的；  adv. 长久地，长期地；  vi. 渴望，极想,1.0,4,dict_l_o,"[473533, 5009, 474798]",0,564
14296,spicy,/ˈspaɪsi/,adj. 辛辣的，有风味的；加香料的，出产香料的,6.0,5,dict_s,"[4096, 1669, 8099]",0,564
10055,acupuncture,/ˈækjupʌŋktʃər/,n. 针灸（疗法）；  vt. 用针灸术治疗；用针刺法麻醉，对…施行针灸治疗,10.0,11,dict_a_b,"[6736, 5712, 2265]",0,564
11375,obesity,/oʊˈbiːsəti/,n. 肥胖,8.0,7,dict_l_o,"[11063, 1980, 9819]",0,564
6655,vague,/veɪɡ/,adj. 含糊的，模糊的；茫然的；不明确的；犹豫不决的；  n. 模糊不定状态,7.0,5,dict_t_z,"[5553, 5551, 19558]",0,564
8636,celebrity,/səˈlebrəti/,n. 名人，名流；名望，名誉,8.0,9,dict_c,"[171, 3848, 3921]",0,564
327354,substantial,/səbˈstænʃl/,adj. 本质的；实质的；牢固的；大量的；价值巨大的；重大的；  n. 本质；重要部分,6.0,11,dict_s,"[6417, 15233, 9457]",0,564
11408,incumbent,/ɪnˈkʌmbənt/,adj. 现任的；依靠的；负有职责的；  n. 在职者，现任者,9.0,9,dict_g_k,"[266054, 10266, 6834]",0,564
11592,hockey,/ˈhɑːki/,n. 曲棍球,10.0,6,dict_g_k,"[1874, 6428, 7174]",0,564
3877,due,/duː/,adv. 直接地，确切地；正对着；  adj. 拖欠的；到期的；欠债的，应给的；由于，因为；适当的；预期的；应有的；  n. 会费；应有的权利；应得到的东西,5.0,3,dict_d_f,"[5325, 2531, 2518]",0,564
391539,unleash,/ʌnˈliːʃ/,v. 解开……的皮带，解除……的束缚；释放,8.0,7,dict_t_z,"[1456, 6697, 7961]",0,564
11193,problematic,/ˌprɑːbləˈmætɪk/,adj. 有问题的，成问题的；有疑问的；不确定的,10.0,11,dict_p_r,"[7062, 10294, 9748]",0,564
9107,interim,/ˈɪntərɪm/,n. 中间时期，过渡时期；  adj. 暂时的,9.0,7,dict_g_k,"[864, 6114, 3870]",0,564
13123,integrate,/ˈɪntɪɡreɪt/,v. （使）成为一体，（使）合并；完整，健全；（使）加入，融入群体；  adj. 完整的，组合的,7.0,9,dict_g_k,"[5833, 7325, 4210]",0,564
8770,jelly,/ˈdʒeli/,n. 果冻，肉冻；胶状物；  adj. 有胶冻的；  v. 成胶状；使成胶冻,8.0,5,dict_g_k,"[4598, 4723, 644]",0,564
1760,longevity,/lɔːnˈdʒevəti/,n. 长寿，长命；寿命,8.0,9,dict_l_o,"[5534, 6624, 4498]",0,564
1538,indefinite,/ɪnˈdefɪnət/,adj. 模糊的；不确定的；无限的,9.0,10,dict_g_k,"[8266, 3938, 3926]",0,564
9135,strategy,/ˈstrætədʒi/,n. 策略，计谋；策划；部署；统筹安排,7.0,8,dict_s,"[6802, 5805, 1782]",0,564
14800,rocky,/ˈrɑːki/,adj. 岩石的，多岩石的；磐石般的；不牢靠的；头晕目眩的,8.0,5,dict_p_r,"[8803, 123, 477802]",0,564
4274,undermine,/ˌʌndərˈmaɪn/,vt. 暗中破坏；逐渐削弱；侵蚀……的基础；挖……的墙脚；动摇（某人的地位或权威）,9.0,9,dict_t_z,"[4761, 81, 3848]",0,564
5766,automatic,/ˌɔːtəˈmætɪk/,adj. 无意识的；自动的；自发的；  n. 自动手枪；自动工具,7.0,9,dict_a_b,"[17094, 5990, 1385]",0,564
413815,infringement,/ɪnˈfrɪndʒmənt/,n. 驳斥；违反；侵犯,8.0,12,dict_g_k,"[390404, 6906, 6379]",0,564
9906,secure,/sɪˈkjʊr/,adj. 安全的；稳固的，可靠的；有把握的，确切的；安心的；  v. 使安全；保护；（经过努力）获得；确保；拴牢,6.0,6,dict_s,"[2554, 4213, 10553]",0,564
14885,zealous,/ˈzeləs/,adj. 热情的，狂热的，热心的,8.0,7,dict_t_z,"[1230, 16321, 9806]",0,564
6385,ivory,/ˈaɪvəri/,n. 象牙；象牙制品；乳白色,7.0,5,dict_g_k,"[427038, 6933, 4056]",0,564
4000,facility,/fəˈsɪləti/,n. 设施，设备；灵巧；才能，资质；容易；（供特定用途的）场所,7.0,8,dict_d_f,"[9341, 8248, 14956]",0,564
2106,precision,/prɪˈsɪʒn/,n. 精确；精密度,8.0,9,dict_p_r,"[10565, 9086, 6661]",0,564
4420,ingenious,/ɪnˈdʒiːniəs/,adj. 聪明的；有发明天才的；有独创性的，别出心裁的；巧妙的,9.0,9,dict_g_k,"[4941, 292, 394]",0,564
15252,approval,/əˈpruːvl/,n. 批准；赞同；试销；认可,7.0,8,dict_a_b,"[6244, 8404, 473533]",0,564
5402,reap,/riːp/,v. 收割；获得；收获,9.0,4,dict_p_r,"[2648, 1520, 7370]",0,564
5183,boost,/buːst/,vt. 使增长，使兴旺；促进，推动；  vi. 偷盗；  n. 提高，增长；激励；推动；助推发动机,8.0,5,dict_a_b,"[7393, 18811, 391365]",0,564
67754,tangible,/ˈtændʒəbl/,adj. 有形的；实际的；  n. 有形资产；可触知的或具体的某事物,7.0,8,dict_t_z,"[18113, 512036, 1950]",0,564
